LIPASYN-PWY	phospholipases	phospholipase pathway
PWY-6392	<i>meso</i>-butanediol biosynthesis II	(<i>R,S</i>)-butylene glycol fermentation	(<i>R,S</i>)-butanediol fermentation	(<i>R,S</i>)-butanediol biosynthesis
PWY18C3-11	tetraacylsucrose biosynthesis (<i>Solanum</i>)	
PWY-5517	L-arabinose degradation III	
PWY-7498	phenylpropanoids methylation (ice plant)	
PWY-7022	paromamine biosynthesis II	
PWY-6806	carotenoid cleavage	apocarotenoid biosynthesis
PWY-5536	acetate formation from acetyl-CoA (succinate)	acetic acid formation from acetyl-CoA III (succinic acid)
PWY-5406	divinyl ether biosynthesis I	9-lipoxygenase and divinyl ether synthase pathway	9-LOX and DES pathway	colneleate biosynthesis	colnelenate biosynthesis
PWY-8061	8-oxo-(d)GTP detoxification II	oxidized GTP and dGTP detoxification II	oxidized guanosine triphosphate and deoxyguanosine triphosphate detoxification II	8-oxo-7,8-dihydro-guanosine-triphosphate and 8-oxo-7,8-dihydro-deoxyguanosine-triphosphate II
PWY-6922	L-<i>N<sup>&delta;</sup></i>-acetylornithine biosynthesis	L-<i>N</i>-delta-acetylornithine biosynthesis	<i>N<sup>&delta;</sup></i>-acetyl-L-ornithine biosynthesis	L-<i>N<sup>5</sup></i>-acetylornithine biosynthesis
PWY-7423	bombykol biosynthesis	(<i>E,Z</i>)-10,12-hexadecadien-1-ol biosynthesis
PWY-6784	cellulose and hemicellulose degradation (cellulolosome)	
PWY-7800	Ac/N-end rule pathway	N-Terminal acetylation-targeted N-End Rule pathway
PWY-6824	justicidin B biosynthesis	
PWY-7251	pentacyclic triterpene biosynthesis	pentacyclic triterpenoid biosynthesis
PWY-6603	dicranin biosynthesis	9,12,15-octadecatrien-6-ynoic acid biosynthesis
PWY-7295	L-arabinose degradation IV	
PWY-2902	cytokinin-<i>O</i>-glucosides biosynthesis	
P161-PWY	acetylene degradation (anaerobic)	acetylene fermentation
PWY-7679	anthocyanidin acylglucoside and acylsambubioside biosynthesis	
METHIONINE-DEG1-PWY	L-methionine degradation I (to L-homocysteine)	
PWY-6545	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis III	
PWY-2841	cytokinins degradation	Cytokinins oxidation
PWY-6710	poly-hydroxy fatty acids biosynthesis	free fatty acid epoxidation via a P450
TRNA-CHARGING-PWY	tRNA charging	
PWY-7654	(8<i>E</i>,10<i>E</i>)-dodeca-8,10-dienol biosynthesis	
PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	
PWY-6637	sulfolactate degradation II	3-sulfolactate degradation II
PWY-8104	yangonin biosynthesis	
ETHYL-PWY	ethene biosynthesis I (plants)	ethene biosynthesis from methionine	ethylene biosynthesis I (plants)
PWY-6524	lychnose and isolychnose biosynthesis	
PWY-6477	gibberellin inactivation II (methylation)	gibberellin carboxymethylation	gibberellin methylation
ARABCAT-PWY	L-arabinose degradation I	L-arabinose catabolism
PWY18C3-21	phenylpropanoid volatiles glycoconjugation (tomato)	
PWY-804	glycolate degradation II	glycolate fermentation
PWY-7541	1,2-propanediol biosynthesis from lactate (engineered)	
PWY-6829	tRNA methylation (yeast)	
ARGININE-SYN4-PWY	L-ornithine biosynthesis II	
PWY-8137	NADPH repair (eukaryotes)	
PWY-5277	thiosulfate disproportionation I (thiol-dependent)	
PWY-3022	linamarin biosynthesis	
PWY-5679	clavulanate biosynthesis	
PWY-7813	thiosulfate disproportionation III (quinone)	
GLYOXYLATE-BYPASS	glyoxylate cycle	glyoxylate bypass	glyoxylate shunt
DARABCAT-PWY	D-arabinose degradation II	D-arabinose catabolism
PWY-6938	NADH repair (eukaryotes)	
PWY-6728	methylaspartate cycle	
PWY-5359	tetrathionate reductiuon II (to trithionate)	
PWY0-1517	sedoheptulose bisphosphate bypass	
PWY-7464	cyanidin 3,7-diglucoside polyacylation biosynthesis	
PWY-6668	(<i>E,E</i>)-4,8,12-trimethyltrideca-1,3,7,11-tetraene biosynthesis	TMTT biosynthesis
PWY-7980	ATP biosynthesis	
PWY-3041	monoterpene biosynthesis	limonene biosynthesis	myrcene biosynthesis	(<i>E</i>)-&beta;-ocimene biosynthesis
PWY-6448	hordatine biosynthesis	
PWY-6938-1	NADH repair (prokaryotes)	
PWY-7743	dimycocerosyl triglycosyl phenolphthiocerol biosynthesis	PGL biosynthesis	triglycosyl dimycocerosyl phenolphthiocerol biosynthesis
PWY-6873	long chain fatty acid ester synthesis (engineered)	
PWY-5723	Rubisco shunt	
PWY-7151	polymethylated quercetin glucoside biosynthesis II - quercetagetin series (Chrysosplenium)	
RUMP-PWY	formaldehyde oxidation I	dissimilatory RUMP cycle
DARABCATK12-PWY	D-arabinose degradation I	D-arabinose catabolism
PWY-5352	thiosulfate disproportionation II (cytochrome)	
PWY-5109	fermentation to 2-methylbutanoate	fermentation to 2-methylbutyrate
PWY-8136	NADPH repair (prokaryotes)	
PWY-5197	lactate biosynthesis (archaea)	
GLUTORN-PWY	L-ornithine biosynthesis I	
PWY-7007	methyl ketone biosynthesis (engineered)	
PWY-6876	isopropanol biosynthesis (engineered)	
PWY-5945	violaxanthin, antheraxanthin and zeaxanthin interconversion	xanthophyll cycle	VAZ cycle	violaxanthin, antheraxanthin and zeaxanthin cycle
PWY-2463	(-)-medicarpin biosynthesis	
PWY-5741	ethylmalonyl-CoA pathway	ethylmalonyl pathway
FERMENTATION-PWY	mixed acid fermentation	fermentation
PWY-5519	D-arabinose degradation III	
PWY-6799	fatty acid biosynthesis initiation (plant mitochondria)	
PWY-6638	sulfolactate degradation III	
PWY-5172	acetyl-CoA biosynthesis from citrate	
PWY-6525	stellariose and mediose biosynthesis	galactosyl-oligosaccharides biosynthesis
PWY8J2-20	pulcherrimin biosynthesis	
PWY-621	sucrose degradation III (sucrose invertase)	sucrose mobilization
PWY-7369	thiamine triphosphate metabolism	thiamin triphosphate metabolism
PWY-5760	&beta;-alanine biosynthesis IV	
PWY-5427	naphthalene degradation (aerobic)	
PWY-5082	L-methionine degradation III	Ehrlich pathway
PWY-5829	geraniol and geranial biosynthesis	citral biosynthesis
PWY-6926	pyrethrin I biosynthesis	
PWY-7755	iso-bile acids biosynthesis I	
PWY-5358	tetrathionate reduction I (to thiosulfate)	
SUCUTIL-PWY	sucrose degradation I (sucrose phosphotransferase)	
PWY-7473	avenacin A-1 biosynthesis	
PWY-6970	pyruvate decarboxylation to acetyl CoA II	acetyl-CoA biosynthesis II (NADP-dependent pyruvate dehydrogenase)
PWY-7667	apicidin biosynthesis	
PWY-3801	sucrose degradation II (sucrose synthase)	
PWY-8025	cyanuric acid degradation I	
PWY-3981	&beta;-alanine biosynthesis I	&beta;-alanine biosynthesis from polyamines
PWY-6769	rhamnogalacturonan type I degradation I	
PWY-6813	glucuronoarabinoxylan degradation	
PWY-6789	(1,3)-&beta;-D-xylan degradation	
PWY-5469	sesamin biosynthesis	
PWY-5342	ajugose biosynthesis I (galactinol-dependent)	verbascose biosynthesis I (galactinol-dependent)
PWY-8006	plant arabinogalactan type II degradation	arabino-3,6-galactan	AG II	plant AG type II
PWY66-373	sucrose degradation V (sucrose &alpha;-glucosidase)	
PWY-6807	xyloglucan degradation II (exoglucanase)	
PWY-7383	anaerobic energy metabolism (invertebrates, cytosol)	
PWY-5343	ajugose biosynthesis II (galactinol-independent)	verbascose biosynthesis II (galactinol-independent)	ajugose biosynthesis II (<i>via</i> galactan:galactan galactosyltransferase)
PWY-862	fructan degradation	fructan mobilization
PWY-6812	xyloglucan degradation III (cellobiohydrolase)	
PWY66-429	fatty acid biosynthesis initiation (mitochondria)	
PWY-5169	cyanuric acid degradation II	
PWY-5274	sulfide oxidation II (flavocytochrome <em>c</em>)	
PWY66-368	ketolysis	ketone body metabolism	ketone body degradation
PWY-7682	arabidopyrone biosynthesis	
PWY-7126	ethene biosynthesis IV (engineered)	ethylene biosynthesis IV (engineered)
MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS	protein <i>N</i>-glycosylation initial phase (eukaryotic)	mannosyl-chito-dolichol biosynthesis	eukaryotic <i>N</i>-linked glycosylation initial steps	dolichyl-diphosphooligosaccharide biosynthesis and attachment
PWY-7620	naphthalene degradation (anaerobic)	
CALVIN-PWY	Calvin-Benson-Bassham cycle	photosynthetic dark reactions	photosynthetic CO<SUB>2</SUB> fixation	reductive pentose phosphate pathway	Calvin cycle	photosynthesis - dark reaction	carbon fixation	Calvin-Benson cycle
PWY-5078	L-isoleucine degradation II	Ehrlich pathway
P164-PWY	purine nucleobases degradation I (anaerobic)	purine fermentation
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	
PWY-6371	superpathway of inositol phosphate compounds	
PWY-3982	uracil degradation I (reductive)	&beta;-alanine biosynthesis
PWY-6263	superpathway of menaquinol-8 biosynthesis II	vitamin K<sub>2</sub> biosynthesis II	superpathway of menaquinone-8 biosynthesis II
PWY-6049	superpathway of dimethylsulfoniopropanoate degradation	DMSP degradation	superpathway of dimethylsulfoniopropionate degradation
PWY-7824	prunasin and amygdalin biosynthesis	
PWY-7821	tunicamycin biosynthesis	
PWY-5431	aromatic compounds degradation via &beta;-ketoadipate	&beta;-ketoadipate pathway
PWY-5861	superpathway of demethylmenaquinol-8 biosynthesis I	superpathway of demethylmenaquinone-8 biosynthesis I
PWY-5655	L-tryptophan degradation IX	
SUCROSEUTIL2-PWY	sucrose degradation VII (sucrose 3-dehydrogenase)	
PWY-5310	superpathway of anthocyanin biosynthesis (from delphinidin 3-<i>O</i>-glucoside)	
PWY-7646	dermatan sulfate degradation I (bacterial)	
PWY-5156	superpathway of fatty acid biosynthesis II (plant)	
PWY-6935	seleno-amino acid detoxification and volatilization II	Se volatilization II	Se-compound volatilization II	selenium compound volatilization II	Se-amino acid detoxification and volatilization II	dimethyl selenide biosynthesis II	seleno-amino acid detoxification and volatilization via DMSeP
PWY-5497	purine nucleobases degradation II (anaerobic)	purine fermentation
PWY-7450	anthocyanidin modification (<i>Arabidopsis</i>)	<i>Arabidopsis</i> anthocyanin A11 biosynthesis
PWY-7087	2-methylisoborneol biosynthesis	
PWY-4762	superpathway of choline biosynthesis	
PWY-1541	superpathway of taurine degradation	
PWY-5473	hydroxycinnamic acid serotonin amides biosynthesis	hydroxycinnamic acid amides biosynthesis
P41-PWY	pyruvate fermentation to acetate and (<i>S</i>)-lactate I	pyruvate metabolism	pyruvic acid fermentation to acetic acid and lactic acid II
PWY-5142	acyl-[acyl-carrier protein] thioesterase pathway	acyl-ACP thioesterase pathway	acyl-[acp] thioesterase pathway
KETOGLUCONMET-PWY	ketogluconate metabolism	
PWY-6117	spermine and spermidine degradation I	polyamine degradation I
FOLSYN-PWY	superpathway of tetrahydrofolate biosynthesis and salvage	
PWY-5320	kaempferol glycoside biosynthesis (Arabidopsis)	
ARO-PWY	chorismate biosynthesis I	aromatic amino acid biosynthesis	shikimate pathway
PWY0-1277	3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	3-phenylpropionate and 3-(3-hydroxyphenyl)propionate degradation
THISYN-PWY	superpathway of thiamine diphosphate biosynthesis I	superpathway of thiamine diphosphate biosynthesis (E .coli)	superpathway of vitamin B<sub>1</sub> biosynthesis (E .coli)
RHAMCAT-PWY	L-rhamnose degradation I	rhamnose catabolism	rhamnose degradation
PWY18C3-6	superpathway of glycoalkaloid metabolism (Solanaceae)	
PWY-5155	&beta;-alanine biosynthesis III	
DETOX1-PWY	superoxide radicals degradation	removal of superoxide radicals
PWY-7609	superpathway of roquefortine, meleagrin and neoxaline biosynthesis	
PWY-7389	superpathway of anaerobic energy metabolism (invertebrates)	aspartate-succinate pathway
PWY-2321	formononetin biosynthesis	
PWY-7623	astaxanthin dirhamnoside biosynthesis	
P481-PWY	adamantanone degradation	adamantanone catabolism	adamantanone oxidation
PWY-7245	superpathway of NAD/NADP - NADH/NADPH interconversion (yeast)	
PWY-5420	catechol degradation II (<I>meta</I>-cleavage pathway)	4-oxalocrotonate pathway
PWY-7149	superpathway of polymethylated quercetin/quercetagetin glucoside biosynthesis (Chrysosplenium)	
PWY-6956	naphthalene degradation to acetyl-CoA	
PWY-7651	heparan sulfate degradation	
PWY-6713	L-rhamnose degradation II	aldolase pathway
PWY-6630	superpathway of L-tyrosine biosynthesis	
PWY-8097	5-hydroxybenzimidazole biosynthesis (anaerobic)	
PWY-6517	<i>N</i>-acetylglucosamine degradation II	
PWY-6182	superpathway of salicylate degradation	
PWY-6350	archaetidylinositol biosynthesis	
ILEUDEG-PWY	L-isoleucine degradation I	
PWY-4381	fatty acid biosynthesis initiation (bacteria and plants)	de novo fatty acid biosynthesis, initial reactions
ARGDEGRAD-PWY	L-arginine degradation V (arginine deiminase pathway)	L-arginine dihydrolase pathway	L-arginine deiminase degradation
PWY-5961	superpathway of aflatoxin biosynthesis	
PWY-561	superpathway of glyoxylate cycle and fatty acid degradation	
PWY-5285	sulfide oxidation III (to sulfite)	
PWY-6714	L-rhamnose degradation III	diketo-hydrolase pathway
PWY0-1471	uracil degradation III	
PWY-7031	protein <i>N</i>-glycosylation (bacterial)	bacterial <i>N</i>-linked protein glycosylation pathway	undecaprenyl diphosphate-linked heptasaccharide biosynthesis
PWY-5304	superpathway of sulfur oxidation (<i>Acidianus ambivalens</i>)	
PWY-7907	(2S,3E)-2-amino-4-methoxy-but-3-enoate biosynthesis	L-2-amino-4-methoxy-trans-3-butenoic acid biosynthesis	4-methoxyvinylglycine biosynthesis
PWY-5121	superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	GGPP biosynthesis II (plastidic)
PWY-4041	&gamma;-glutamyl cycle	glutathione metabolism
PROPFERM-PWY	L-alanine fermentation to propanoate and acetate	propionate fermentation, nonrandomizing pathway	acrylate pathway	propionate fermentation	L-alanine fermentation to propionate and acetate	L-alanine fermentation to propanoic and acetatic acids
PWY-3941	&beta;-alanine biosynthesis II	&beta;-alanine biosynthesis from proprionate
PWY-2261	ascorbate glutathione cycle	hydrogen peroxide detoxification
PWY-5747	2-methylcitrate cycle II	
P344-PWY	superpathway of acrylonitrile degradation	
HEXITOLDEGSUPER-PWY	superpathway of hexitol degradation (bacteria)	
ENTBACSYN-PWY	enterobactin biosynthesis	
PWY-3061	menthol biosynthesis	
PWY-6069	indigo biosynthesis	
SUCSYN-PWY	sucrose biosynthesis I (from photosynthesis)	sucrose biosynthesis I (from Calvin cycle intermediates)	sucrose biosynthesis I
PWY18C3-14	superpathway of glandular trichomes produced diterpenoids (tobacco)	
PWY-841	superpathway of purine nucleotides <i>de novo</i> biosynthesis I	purine biosynthesis 2
PWY-7644	heparin degradation	
PWY-7756	iso-bile acids biosynthesis II	
PWY-6931	seleno-amino acid detoxification and volatilization I	Se volatilization I	Se-compound volatilization I	Se-amino acid detoxification and volatilization I	dimethyl selenide biosynthesis |
PWY-8095	5-methoxy-6-methylbenzimidazole biosynthesis (anaerobic)	
ENTNER-DOUDOROFF-PWY	Entner-Doudoroff shunt	
PWY-7575	superpathway of candicidin biosynthesis	
PWY-5774	saponin biosynthesis IV	triterpene saponin biosynthesis IV
PWY-6441	spermine and spermidine degradation III	polyamine degradation III
PWY-7373	superpathway of demethylmenaquinol-6 biosynthesis II	superpathway of demethylmenaquinone-6 biosynthesis II
PWY-6440	spermine and spermidine degradation II	polyamine degradation II
PWY-7235	superpathway of ubiquinol-6 biosynthesis (eukaryotic)	
PWY-7248	pectin degradation II	
PWY-7084	nitrifier denitrification	nitrous oxide biosynthesis	aerobic denitrification
PWY-6309	L-tryptophan degradation XI (mammalian, via kynurenine)	
PWY-6937	superpathway of testosterone and androsterone degradation	
PWY0-42	2-methylcitrate cycle I	
PWY-6621	salicylate glucosides biosynthesis I	2,5-dihydroxybenzoate 2-O-&beta;-D-glucoside biosynthesis	2,5-dihydroxybenzoic acid 2-O-&beta;-D-glucoside biosynthesis	salicylic acid glucosides biosynthesis I
PWY-7668	apicidin F biosynthesis	
PWY-6503	superpathway of ergotamine biosynthesis	
PWY-6426	uracil degradation II (oxidative)	
NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	non-phosphorylated glucose catabolism	glucose degradation	non-phosphorylated glucose degradation
PWY-7515	<i>trans</i>-3-hydroxy-L-proline degradation	
PWY-6151	<i>S</i>-adenosyl-L-methionine cycle I	SAM cycle	activated methyl cycle	AMC
PWY-7394	urate conversion to allantoin II	
PWY-5918	superpathway of heme <i>b</i> biosynthesis from glutamate	
PWY-5845	superpathway of menaquinol-9 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-9 biosynthesis
PWY-5537	pyruvate fermentation to acetate V	acetate fermentation	acetate:succinate CoA transferase/SCoAS cycle	ASCT cycle	pyruvic acid fermentation to acetic acid V	acetic acid fermentation
P201-PWY	nitroglycerin degradation	nitroglycerin denitration	glycerol trinitrate degradation
PWY-7630	hinokinin biosynthesis	
PWY-5415	catechol degradation I (<I>meta</I>-cleavage pathway)	
PWY-5266	<I>p</I>-cymene degradation	
PWY-5096	pyruvate fermentation to acetate and alanine	modified Embden-Meyerhof pathway	Embden-Meyerhof-Parnas pathway	EMP pathway
PWY-6572	chondroitin sulfate degradation I (bacterial)	
PWY-3481	superpathway of L-phenylalanine and L-tyrosine biosynthesis	
PWY-8096	5-methoxybenzimidazole biosynthesis (anaerobic)	
PWY-7516	L-lyxonate degradation	
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	
PWY-8017	L-tryptophan degradation XIII (Stickland reaction)	L-tryptophan reductive fermentation	L-tryptophan fermentation
POLYAMINSYN3-PWY	superpathway of polyamine biosynthesis II	polyamn
P142-PWY	pyruvate fermentation to acetate I	acetate fermentation	pyruvic acid fermentation to acetic acid I
PWY-5966-1	fatty acid biosynthesis initiation (animals and fungi, cytoplasm)	fatty acid biosynthesis initiation (type I)
GLYCOLYSIS-E-D	superpathway of glycolysis and the Entner-Doudoroff pathway	
DENOVOPURINE2-PWY	superpathway of purine nucleotides <i>de novo</i> biosynthesis II	
ANAEROFRUCAT-PWY	homolactic fermentation	anaerobic fructose catabolism	anaerobic fructose degradation	fructose fermentation to lactate	fructose fermentation to lactic acid
PWY-7927	sulfide oxidation IV (mitochondria)	
PWY-7468	benzoyl-&beta;-<i>D</i>-glucopyranose biosynthesis	benzoyl-&beta;-<i>D</i>-glucose biosynthesis
PWY-6853	ethene biosynthesis II (microbes)	ethylene biosynthesis II (microbes)
PWY-6116	mannosylfructose biosynthesis	
PWY66-5	superpathway of cholesterol biosynthesis	
HYDROXYPRODEG-PWY	<i>trans</i>-4-hydroxy-L-proline degradation I	4-hydroxyproline degradation
PWY0-845	superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	vitamin B<sub>6</sub> biosynthesis and salvage
IDNCAT-PWY	L-idonate degradation	L-idonic acid catabolism	L-idonate catabolism
PWY-8058	2-deoxy-D-ribose degradation II	deoxyribose degradation II
CITRULLINE-DEG-PWY	L-citrulline degradation	
PWY-7527	L-methionine salvage cycle III	5'-methylthioadenosine cycle	MTA cycle
PWY-7341	superpathway of hyoscyamine and scopolamine biosynthesis	
PWY-7218	photosynthetic 3-hydroxybutanoate biosynthesis (engineered)	photosynthetic 3-hydroxybutyrate biosynthesis (engineered)
PWY-5990	lotaustralin biosynthesis	
PWY-7694	zwittermicin A biosynthesis	
PWY-8060	2-deoxy-D-ribose degradation I	deoxyribose degradation I
PWY-7021	superpathway of neomycin biosynthesis	
PWY-6595	superpathway of guanosine nucleotides degradation (plants)	
PWY-6897	thiamine diphosphate salvage II	thiamin salvage II
PWY-6292	superpathway of L-cysteine biosynthesis (mammalian)	
PWY-7645	hyaluronan degradation	
PWY-6467	Kdo transfer to lipid IV<SUB>A</SUB> III (Chlamydia)	
PWY-6933	seleno-amino acid detoxification and volatilization III	Se volatilization III	Se-amino acid detoxification and volatilization III	selenium volatilization III	seleno-compound volatilization III	dimethyldiselenide biosynthesis	DMeDSe biosynthesis	DMDSe biosynthesis
PWY-7566	L-gulonate degradation	
PWY-7267	anthocyanin biosynthesis (pelargonidin 3-<i>O</i>-glucoside)	
PWY-5827	heliocides biosynthesis	
PWY-6142	gluconeogenesis II (<i>Methanobacterium thermoautotrophicum</i>)	carbohydrate biosynthesis (<i>Methanobacterium thermoautotrophicum</i>)
PWY-5899	superpathway of menaquinol-13 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-13 biosynthesis
PWY-8024	4-hydroxyindole-3-carbonyl nitrile biosynthesis	
PWY-7849	urate conversion to allantoin III	
PWY-5823	superpathway of CDP-glucose-derived O-antigen building blocks biosynthesis	superpathway of CDP-3,6-dideoxyhexose biosynthesis
PWY-7740	&beta;-D-mannosyl phosphomycoketide biosynthesis	
PWY-5505	L-glutamate and L-glutamine biosynthesis	
PWY-5184	toluene degradation VI (anaerobic)	
PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	
PWY-7995	tricin biosynthesis	
PWY-5062	superpathway of nicotinate degradation	
ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	
PWY-2722	trehalose degradation IV	
PWY0-1306	L-galactonate degradation	
PWY-3001	superpathway of L-isoleucine biosynthesis I	
PWY-5159	<i>trans</i>-4-hydroxy-L-proline degradation II	4-hydroxyproline degradation II
PHOSLIPSYN-PWY	superpathway of phospholipid biosynthesis I (bacteria)	
GLUDEG-II-PWY	L-glutamate degradation VII (to butanoate)	L-glutamate fermentation	mesaconate pathway	L-glutamate degradation VII (to butyrate)	L-glutamic acid degradation VII (to butanoic acid)
PWY-4502	wighteone and luteone biosynthesis	
PWY-8148	NADP biosynthesis	
PWY-5291	canthaxanthin biosynthesis	
PWY-8000	vitamin K degradation	4-menaquinone degradation	phylloquinone degradation
COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	
URSIN-PWY	ureide biosynthesis	ureide biogenesis
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	
PWY-3661-1	glycine betaine degradation II (mammalian)	
PWY0-381	glycerol and glycerophosphodiester degradation	
PWY66-341	cholesterol biosynthesis I	
PWY-7242	D-fructuronate degradation	
TREDEGLOW-PWY	trehalose degradation I (low osmolarity)	
PWY-7933	superpathway of polybrominated aromatic compound biosynthesis	
PWY-7476	superpathway of avenacin A biosynthesis	
PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	
PWY-5691	urate conversion to allantoin I	
PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	
PWY-7208	superpathway of pyrimidine nucleobases salvage	
P222-PWY	sulfide oxidation I (to sulfur globules)	
PWY-2723	trehalose degradation V	
PWY-7000	kanamycin biosynthesis	
PWY-5337	stachyose biosynthesis	raffinose biosynthesis
PWY-6886	1-butanol autotrophic biosynthesis (engineered)	
PWY-7490	patulin biosynthesis	
PWY-6579	superpathway of guanine and guanosine salvage	
GALACTCAT-PWY	D-galactonate degradation	D-galactonate catabolism
PWY-6415	L-ascorbate biosynthesis V	L-ascorbic acid biosynthesis V	vitamin c biosynthesis
BETA-ALA-DEGRADATION-I-PWY	&beta;-alanine degradation I	
PWY-6277	superpathway of 5-aminoimidazole ribonucleotide biosynthesis	
PWY-5705	allantoin degradation to glyoxylate III	
PWY-6125	superpathway of guanosine nucleotides <i>de novo</i> biosynthesis II	
PWY-5896	superpathway of menaquinol-10 biosynthesis	vitamin K<sub>2</sub> biosynthesis	superpathway of menaquinone-10 biosynthesis
PWY-4021	&beta;-alanine betaine biosynthesis	
PWY-7410	ipsdienol biosynthesis	
PWY-7954	tabtoxinine-&beta;-lactam biosynthesis	tabtoxin biosynthesis	wild fire toxin biosynthesis
PWY-5478	superpathway of hydrolyzable tannin biosynthesis	
PWY-8108	glycine betaine degradation III	
PWY-5328	superpathway of L-methionine salvage and degradation	
PWY-5181	toluene degradation III (aerobic) (via <i>p</i>-cresol)	
PWY-7154	ergosterol biosynthesis II	ergosterol biosynthesis II (<i>Chlamydomonas</i>)	ergosterol biosynthesis II (green algae)
PWY0-1182	trehalose degradation II (cytosolic)	
PWY-5044	purine nucleotides degradation I (plants)	purine nucleotide catabolism (aerobic)
PWY-2055	superpathway of pterocarpan biosynthesis (via daidzein)	
PWY-7069	oleanolate biosynthesis	
PANTOSYN-PWY	superpathway of coenzyme A biosynthesis I (bacteria)	
METSYN-PWY	superpathway of L-homoserine and L-methionine biosynthesis	
PWY-6336	protocatechuate degradation III (<I>para</I>-cleavage pathway)	protocatechuate degradation via <I>para</I>-cleavage	protocatechuate 2,3-cleavage
GLUCARGALACTSUPER-PWY	superpathway of D-glucarate and D-galactarate degradation	D-glucarate and D-galactarate catabolism super-pathway	aldarate catabolism
BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis	superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis
TRYPTOPHAN-DEGRADATION-1	L-tryptophan degradation III (eukaryotic)	the kynurenine pathway
PWY-5409	divinyl ether biosynthesis II	etheroleate biosynthesis	13-LOX and 13-DES pathway
PWY4FS-8	phosphatidylglycerol biosynthesis II (non-plastidic)	
PWY-2721	trehalose degradation III	
PWY0-1415	superpathway of heme <i>b</i> biosynthesis from uroporphyrinogen-III	
PWY-1781	&beta;-alanine degradation II	
PWY-7731	superpathway of photosynthetic hydrogen production	photosynthetic hydrogen generation
PWY-7402	benzoate fermentation (to acetate and cyclohexane carboxylate)	benzoic acid fermentation (to acetic acid and cyclohexane carboxylate)
PWY-7287	novobiocin biosynthesis	
PWY-7194	pyrimidine nucleobases salvage II	cytosine salvage
PWY-723	alkylnitronates degradation	2-nitropropane degradation
PWY-7139	sesaminol glucoside biosynthesis	
PWY-6975	superpathway of erythromycin biosynthesis (without sugar biosynthesis)	
PWY-3661	glycine betaine degradation I	
PWY-6676	superpathway of sulfide oxidation (phototrophic sulfur bacteria)	
PWY-6565	superpathway of polyamine biosynthesis III	
PWY0-1466	trehalose degradation VI (periplasmic)	
PWY-6396	superpathway of 2,3-butanediol biosynthesis	butylene glycol fermentation	butanediol fermentation
PWY-6266	superpathway of flavones and derivatives biosynthesis	
PWY-6071	superpathway of phenylethylamine degradation	
PWY-5178	toluene degradation IV (aerobic) (via catechol)	
PWY-4942	sterculate biosynthesis	cyclopropane and cyclopropene fatty acid biosynthesis
PWY-5862	superpathway of demethylmenaquinol-9 biosynthesis	superpathway of demethylmenaquinone-9 biosynthesis
PWY-5676	acetyl-CoA fermentation to butanoate II	acetyl-CoA fermentation to butyrate II	acetyl-CoA fermentation to butanoic acid II
PWY-5433	superpathway of lipoxygenase	LOX superpathway
SULFMETII-PWY	assimilatory sulfate reduction II	
PWY-6673	caffeoylglucarate biosynthesis	
PWY-6854	ethene biosynthesis III (microbes)	ethylene biosynthesis III (microbes)
PWY-6333	acetaldehyde biosynthesis I	anoxic acetaldehyde biosynthesis	flooding related acetaldehyde biosynthesis
PWY-5312	superpathway of anthocyanin biosynthesis (from pelargonidin 3-O-glucoside)	
PWY-5429	1,4-dimethylbenzene degradation to 4-methylbenzoate	<i>p</i>-xylene degradation to <i>p</i>-toluate
PWY-8120	&beta;-alanine degradation III	
LACTOSEUTIL-PWY	lactose degradation II	lactose degradation 2
PWY-4821	UDP-&alpha;-D-xylose biosynthesis	UDP-xylose biosynthesis	UDP-D-xylose biosynthesis
PWY-6344	L-ornithine degradation II (Stickland reaction)	
PWY-1701	methanol and methylamine oxidation to formaldehyde	methylotrophy
P441-PWY	superpathway of <i>N</i>-acetylneuraminate degradation	<i>N</i>-acetylneuraminate catabolism	sialic acid degradation
LPSSYN-PWY	superpathway of lipopolysaccharide biosynthesis	
PWY-8081	leucine-derived hydroxynitrile glucoside biosynthesis	
PWY-7510	rhizocticin A and B biosynthesis	
FUC-RHAMCAT-PWY	superpathway of fucose and rhamnose degradation	fucose and rhamnose catabolism
